9190432,16298729,0.0668051555639488
9190432,16298730,1.06609697370285
9192733,16298731,0.158628387498702
9192733,16298732,1.05196760461011
9192733,16298733,1.05196760461011
9192733,16298734,1.11509708233828
9192733,16298735,1.11509708233828
9192733,16298691,1.11509708233828
9192733,16298736,0.0657252621742291
9192735,16298737,0.104694640631491
9192735,16298738,1.14250103863731
9192735,16298739,1.06294142085584
9192735,16298697,0.0714582467802243
9193004,16298740,0.066611685592844
9193004,16298741,1.02998583180021
9193004,16298742,0.083338619975047
9193005,16298704,0.086036688517657
9193005,16298743,0.000446711778388666
9193005,16298624,0.000893423556777331
9193005,16298579,8.93423556777331E-05
9193005,16298580,8.93423556777331E-05
9193005,16298744,0.001340135335166
9193005,16298745,0.000898710086699091
9193005,16298746,1.01004440685134
9193005,16298747,1
9193005,16298748,0.084161556354409
9195922,16298749,0.158628387498702
9195922,16298750,1.05196760461011
9195922,16298751,1.05196760461011
9195922,16298752,1.11509708233828
9195922,16298753,1.11509708233828
9195922,16298691,1.11509708233828
9195922,16298736,0.0657252621742291
